0.0	9994.0	6.75	1.0
1.0	9993.0	10.5	2.0
2.0	9991.5	12.75	3.0
3.0	9990.25	14.5	4.0
4.0	9985.75	16.5	5.75
5.0	9981.0	19.5	6.75
6.0	9978.0	22.5	9.0
7.0	9971.0	26.75	15.5
8.0	9961.5	35.25	21.75
9.0	9952.25	42.5	28.5
10.0	9939.25	56.75	34.0
11.0	9928.75	75.0	40.0
12.0	9912.0	86.0	47.75
13.0	9892.5	113.5	57.75
14.0	9867.25	149.0	70.75
15.0	9835.0	180.5	90.75
16.0	9798.75	220.5	111.5
17.0	9753.25	279.0	140.0
18.0	9695.5	348.0	176.75
19.0	9625.5	450.25	212.5
20.0	9533.25	583.25	268.25
21.0	9418.0	717.25	348.25
22.0	9269.75	854.5	453.0
23.0	9090.75	1038.0	575.75
24.0	8903.75	1255.25	704.5
25.0	8672.75	1449.0	862.0
26.0	8413.5	1714.5	1052.25
27.0	8101.0	1954.5	1267.75
28.0	7743.25	2190.75	1527.0
29.0	7338.0	2465.25	1783.0
30.0	6910.0	2691.75	2085.5
31.0	6414.0	2897.75	2398.0
32.0	5911.5	3065.0	2722.75
33.0	5410.5	3186.25	3070.25
34.0	4865.25	3233.75	3446.25
35.0	4351.75	3241.5	3803.25
36.0	3861.75	3267.25	4157.25
37.0	3401.0	3248.75	4529.25
38.0	3010.25	3248.75	4896.75
39.0	2636.5	3141.5	5245.75
40.0	2327.25	3070.5	5560.75
41.0	2049.75	2974.0	5860.0
42.0	1814.25	3041.25	6166.0
43.0	1602.75	2930.5	6438.75
44.0	1407.5	2826.25	6691.0
45.0	1244.75	2693.0	6928.0
46.0	1127.25	2506.25	7141.0
47.0	1018.75	2363.75	7344.5
48.0	930.75	2215.75	7531.75
49.0	843.25	2071.75	7708.25
50.0	776.5	1921.75	7863.0
51.0	721.25	1785.5	8032.75
52.0	667.75	1654.25	8169.25
53.0	625.0	1537.75	8312.0
54.0	589.0	1410.75	8434.75
55.0	556.5	1295.75	8533.5
56.0	531.5	1188.5	8631.0
57.0	507.75	1098.75	8722.0
58.0	488.5	1002.25	8807.0
59.0	472.75	925.25	8886.25
60.0	459.75	856.5	8949.25
61.0	447.25	793.75	9008.5
62.0	433.25	730.25	9067.75
63.0	423.5	672.5	9130.75
64.0	414.75	610.0	9183.0
65.0	404.25	560.75	9220.5
66.0	398.0	507.5	9260.25
67.0	394.0	459.0	9287.75
68.0	391.0	419.25	9319.75
69.0	385.75	390.25	9355.0
70.0	383.25	354.75	9384.75
71.0	379.75	330.25	9411.75
72.0	374.0	308.5	9434.0
73.0	371.0	279.75	9456.75
74.0	367.25	253.5	9475.25
75.0	364.5	232.5	9494.75
76.0	361.75	214.0	9513.5
77.0	360.75	200.75	9528.75
78.0	356.5	188.0	9545.5
79.0	354.25	169.0	9557.5
80.0	352.75	146.25	9574.25
81.0	350.75	131.75	9581.0
82.0	349.0	121.0	9589.75
83.0	348.75	109.75	9602.75
84.0	346.75	95.25	9616.25
85.0	345.75	80.75	9625.75
86.0	344.75	71.75	9632.5
87.0	343.75	63.5	9638.75
88.0	342.0	59.25	9643.75
89.0	341.5	57.75	9650.0
90.0	341.5	52.75	9655.75
91.0	340.0	46.75	9657.5
92.0	339.0	43.5	9661.75
93.0	338.75	39.5	9663.5
94.0	338.5	36.0	9667.75
95.0	338.0	34.0	9670.25
96.0	337.75	30.75	9671.75
97.0	337.75	29.5	9674.25
98.0	336.25	28.5	9676.25
99.0	336.0	26.0	9679.0
100.0	335.25	24.25	9679.0
101.0	334.5	21.5	9680.0
102.0	334.5	18.75	9681.75
103.0	334.25	16.75	9684.0
104.0	334.25	14.75	9684.25
105.0	334.25	13.75	9685.5
106.0	334.25	12.5	9685.5
107.0	334.25	11.25	9687.25
108.0	334.25	10.5	9687.5
109.0	333.5	8.75	9689.25
110.0	333.5	7.75	9689.5
111.0	333.5	7.0	9690.25
112.0	333.5	7.0	9690.5
113.0	333.5	7.0	9690.5
114.0	333.25	6.75	9690.75
115.0	331.75	6.75	9691.0
116.0	331.75	5.75	9691.25
117.0	331.75	5.0	9691.5
118.0	331.75	4.75	9691.5
119.0	331.75	3.75	9691.75
120.0	331.75	3.0	9691.75
121.0	331.75	3.0	9691.75
122.0	331.75	2.75	9692.0
123.0	331.0	2.0	9692.0
124.0	330.75	2.0	9692.25
125.0	330.75	1.0	9692.25
126.0	330.75	1.0	9692.25
127.0	330.75	1.0	9692.25
128.0	330.75	1.0	9692.25
129.0	330.75	1.0	9692.25
130.0	330.75	1.0	9692.5
131.0	330.75	0.75	9692.75
132.0	330.75	0.75	9692.75
133.0	330.75	0.75	9692.75
134.0	330.75	0.75	9692.75
135.0	330.75	0.75	9692.75
136.0	330.75	0.75	9692.75
137.0	330.75	0.0	9692.75
138.0	330.75	0.0	9692.75
139.0	330.75	0.0	9692.75
140.0	330.75	0.0	9692.75
141.0	330.75	0.0	9692.75
142.0	330.75	0.0	9692.75
143.0	330.75	0.0	9692.75
144.0	330.75	0.0	9692.75
145.0	330.75	0.0	9692.75
146.0	330.75	0.0	9692.75
147.0	330.75	0.0	9692.75
148.0	330.75	0.0	9692.75
149.0	330.75	0.0	9692.75
