0.0	9992.0	6.0	0.0
1.0	9990.25	6.0	1.0
2.0	9990.0	6.25	2.0
3.0	9989.0	7.0	2.25
4.0	9988.25	6.0	3.0
5.0	9985.0	6.0	4.0
6.0	9981.75	5.0	5.0
7.0	9979.75	6.25	5.25
8.0	9977.25	6.25	7.0
9.0	9974.5	7.25	7.0
10.0	9970.25	7.25	8.0
11.0	9967.75	7.5	9.25
12.0	9963.75	8.0	10.25
13.0	9960.5	9.0	11.0
14.0	9958.5	10.0	12.25
15.0	9956.0	10.0	13.25
16.0	9951.5	10.25	14.25
17.0	9945.0	11.25	15.25
18.0	9938.75	10.25	17.5
19.0	9933.25	14.0	17.5
20.0	9931.25	15.0	18.5
21.0	9926.75	15.75	20.25
22.0	9917.0	17.5	20.5
23.0	9907.25	22.0	20.75
24.0	9898.25	23.25	23.0
25.0	9892.0	25.5	25.75
26.0	9883.5	26.75	28.25
27.0	9871.25	29.0	30.5
28.0	9861.0	33.25	32.5
29.0	9847.0	37.25	35.75
30.0	9834.0	38.75	39.0
31.0	9824.25	43.25	42.75
32.0	9809.0	42.75	48.25
33.0	9794.25	48.5	53.5
34.0	9780.25	59.0	58.0
35.0	9755.0	64.75	63.75
36.0	9734.0	65.75	71.25
37.0	9706.75	66.5	81.5
38.0	9683.5	74.0	92.75
39.0	9656.75	79.0	106.25
40.0	9625.25	93.25	115.25
41.0	9594.75	96.5	126.25
42.0	9564.0	102.25	139.5
43.0	9530.0	106.5	156.25
44.0	9499.25	116.75	169.25
45.0	9458.5	120.5	182.0
46.0	9421.25	128.0	201.5
47.0	9383.0	136.5	219.0
48.0	9339.0	148.0	234.0
49.0	9298.5	151.0	259.0
50.0	9249.25	159.5	274.25
51.0	9189.0	170.75	289.0
52.0	9132.75	179.25	307.5
53.0	9083.25	187.5	327.0
54.0	9034.5	201.5	347.5
55.0	8985.75	208.0	372.0
56.0	8912.5	208.25	400.25
57.0	8845.75	225.75	424.5
58.0	8781.5	238.75	451.5
59.0	8707.5	255.25	478.5
60.0	8630.25	268.0	508.0
61.0	8547.0	283.5	536.5
62.0	8458.5	314.0	560.75
63.0	8365.25	324.25	596.0
64.0	8276.25	343.0	633.0
65.0	8179.0	367.0	678.0
66.0	8083.75	376.25	723.25
67.0	7978.0	407.75	761.25
68.0	7869.5	422.5	813.5
69.0	7751.0	453.0	853.75
70.0	7636.5	482.25	906.25
71.0	7512.5	522.0	951.25
72.0	7392.75	540.5	1021.0
73.0	7259.5	565.0	1083.5
74.0	7135.75	594.75	1153.0
75.0	6985.25	638.0	1212.0
76.0	6852.75	655.25	1285.5
77.0	6712.5	692.5	1347.0
78.0	6586.75	716.75	1429.75
79.0	6449.5	743.75	1516.0
80.0	6340.25	774.0	1604.0
81.0	6221.25	802.75	1694.25
82.0	6092.25	824.0	1775.25
83.0	5971.0	858.0	1865.5
84.0	5854.25	881.25	1965.25
85.0	5740.0	877.0	2071.0
86.0	5631.5	892.75	2182.0
87.0	5507.0	912.75	2294.75
88.0	5400.5	905.5	2404.25
89.0	5279.0	877.0	2507.75
90.0	5166.0	861.25	2627.0
91.0	5064.75	844.5	2731.5
92.0	4954.0	864.25	2837.5
93.0	4859.5	865.0	2950.75
94.0	4763.75	878.25	3043.0
95.0	4674.5	892.25	3161.0
96.0	4581.75	903.0	3268.25
97.0	4496.25	916.5	3371.75
98.0	4417.5	886.5	3477.0
99.0	4330.75	872.0	3583.75
100.0	4249.5	848.25	3706.25
101.0	4186.0	817.0	3825.25
102.0	4108.0	790.25	3931.5
103.0	4042.75	776.5	4046.0
104.0	3978.5	761.75	4145.75
105.0	3918.25	737.0	4238.75
106.0	3856.75	717.75	4358.0
107.0	3802.75	686.75	4462.0
108.0	3752.75	667.25	4571.25
109.0	3710.25	637.5	4672.75
110.0	3663.0	607.0	4760.25
111.0	3612.5	580.75	4857.0
112.0	3565.5	560.75	4966.25
113.0	3525.5	529.5	5048.5
114.0	3482.75	495.5	5132.5
115.0	3447.0	487.5	5205.25
116.0	3407.25	478.0	5274.0
117.0	3378.5	459.0	5336.75
118.0	3342.75	429.75	5419.0
119.0	3310.0	408.0	5498.5
120.0	3280.25	405.5	5563.75
121.0	3251.25	386.0	5633.5
122.0	3222.25	372.5	5706.25
123.0	3196.0	359.0	5766.75
124.0	3164.0	344.75	5817.0
125.0	3136.25	325.5	5878.5
126.0	3113.0	307.5	5934.0
127.0	3090.25	300.0	5978.0
128.0	3063.25	290.5	6018.75
129.0	3046.25	277.25	6067.75
130.0	3023.25	272.75	6118.75
131.0	3007.25	258.0	6163.25
132.0	2989.0	252.5	6206.0
133.0	2977.0	241.5	6247.25
134.0	2960.5	234.5	6281.0
135.0	2947.25	224.25	6323.0
136.0	2934.25	213.25	6360.5
137.0	2924.75	198.25	6400.75
138.0	2912.75	190.25	6432.5
139.0	2898.5	175.0	6468.0
140.0	2886.5	163.25	6498.25
141.0	2873.5	148.75	6528.75
142.0	2862.75	144.5	6559.25
143.0	2853.0	137.75	6586.5
144.0	2845.75	130.25	6615.0
145.0	2836.5	120.5	6638.5
146.0	2828.25	115.0	6661.75
147.0	2820.5	109.0	6686.75
148.0	2809.0	102.75	6706.0
149.0	2799.0	96.5	6730.0
